DMModule,submodel,Tables,url,Table,Abbreviation,Description,TableModule,Activity code
Sales,Normal Sales Orders,SVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRFOOT.htm,SVCRFOOT,SVF,Sales document - footer el.,Sales,
Sales,Normal Sales Orders,SVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRVAT.htm,SVCRVAT,SVV,Sales document - tax,Sales,
Sales,Normal Sales Orders,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Normal Sales Orders,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Normal Sales Orders,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Sales,Normal Sales Orders,STOPREH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOPREH.htm,STOPREH,PRH,Pick ticket header,Stock,
Sales,Normal Sales Orders,PORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDER.htm,PORDER,POH,POs,Purchasing,
Sales,Normal Sales Orders,SORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERQ.htm,SORDERQ,SOQ,Sales orders - quantities,Sales,
Sales,Normal Sales Orders,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Sales,Normal Sales Orders,SINVOICED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICED.htm,SINVOICED,SID,Sales invoice detail,Sales,
Sales,Normal Sales Orders,MFGITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITM.htm,MFGITM,MFI,Work orders - products,Manufacturing,
Sales,Normal Sales Orders,SORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERP.htm,SORDERP,SOP,Sales orders - price,Sales,
Sales,Normal Sales Orders,CONTSERV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CONTSERV.htm,CONTSERV,CON,Service contract,Common Data,
Sales,Normal Sales Orders,SORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDER.htm,SORDER,SOH,Sales orders - header,Sales,
Sales,Normal Sales Orders,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Sales,Normal Sales Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Normal Sales Orders,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Normal Sales Orders,TABPACKAGE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPACKAGE.htm,TABPACKAGE,TPA,Packaging table,Common Data,
Sales,Normal Sales Orders,VSORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDERQ.htm,VSORDERQ,VOQ,Sales order history - Qties.,Sales,
Sales,Normal Sales Orders,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Sales,Normal Sales Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Normal Sales Orders,VSORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDERP.htm,VSORDERP,VOP,Sales order history - price,Sales,
Sales,Normal Sales Orders,SQUOTED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SQUOTED.htm,SQUOTED,SQD,Quote detail,Sales,
Sales,Normal Sales Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Normal Sales Orders,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Sales,Normal Sales Orders,SALESREP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SALESREP.htm,SALESREP,REP,Sales rep,Common Data,
Sales,Normal Sales Orders,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Normal Sales Orders,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Sales,Normal Sales Orders,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Normal Sales Orders,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Sales,Normal Sales Orders,VSORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDER.htm,VSORDER,VOH,Sales order history - header,Sales,
Sales,Normal Sales Orders,TABSOHTYP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABSOHTYP.htm,TABSOHTYP,TSO,Order type table,Sales,
Sales,Normal Sales Orders,TABDEPAGIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABDEPAGIO.htm,TABDEPAGIO,TDA,Early discount/late charge table,Common Data,
Sales,Normal Sales Orders,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Normal Sales Orders,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Normal Sales Orders,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Cumulative Sales Orders,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Sales,Cumulative Sales Orders,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Cumulative Sales Orders,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Cumulative Sales Orders,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Cumulative Sales Orders,PORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDER.htm,PORDER,POH,POs,Purchasing,
Sales,Cumulative Sales Orders,SORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERP.htm,SORDERP,SOP,Sales orders - price,Sales,
Sales,Cumulative Sales Orders,PORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PORDERQ.htm,PORDERQ,POQ,POs quantities,Purchasing,
Sales,Cumulative Sales Orders,VSORDERP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDERP.htm,VSORDERP,VOP,Sales order history - price,Sales,
Sales,Cumulative Sales Orders,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Cumulative Sales Orders,SORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERQ.htm,SORDERQ,SOQ,Sales orders - quantities,Sales,
Sales,Cumulative Sales Orders,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Sales,Cumulative Sales Orders,VSORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDERQ.htm,VSORDERQ,VOQ,Sales order history - Qties.,Sales,
Sales,Cumulative Sales Orders,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Cumulative Sales Orders,VSORDERC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDERC.htm,VSORDERC,VOC,Cumulative sales order history,Sales,
Sales,Cumulative Sales Orders,SORDERC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERC.htm,SORDERC,SOC,Sales orders - early / late,Sales,
Sales,Cumulative Sales Orders,SALESREP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SALESREP.htm,SALESREP,REP,Sales rep,Common Data,
Sales,Cumulative Sales Orders,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Sales,Cumulative Sales Orders,SPRICCONF.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPRICCONF.htm,SPRICCONF,SPC,Customer pricing parameters,Common Data,
Sales,Cumulative Sales Orders,SORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDER.htm,SORDER,SOH,Sales orders - header,Sales,
Sales,Cumulative Sales Orders,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Cumulative Sales Orders,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Cumulative Sales Orders,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Cumulative Sales Orders,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Cumulative Sales Orders,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Sales,Cumulative Sales Orders,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Cumulative Sales Orders,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Sales,Cumulative Sales Orders,TABSOHTYP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABSOHTYP.htm,TABSOHTYP,TSO,Order type table,Sales,
Sales,Cumulative Sales Orders,VSORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/VSORDER.htm,VSORDER,VOH,Sales order history - header,Sales,
Sales,Cumulative Sales Orders,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Sales Deliveries,SVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRVAT.htm,SVCRVAT,SVV,Sales document - tax,Sales,
Sales,Sales Deliveries,SVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRFOOT.htm,SVCRFOOT,SVF,Sales document - footer el.,Sales,
Sales,Sales Deliveries,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Sales Deliveries,STOPREH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOPREH.htm,STOPREH,PRH,Pick ticket header,Stock,
Sales,Sales Deliveries,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Sales,Sales Deliveries,GDIE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GDIE.htm,GDIE,DIE,Dimension types,Common Data,
Sales,Sales Deliveries,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Sales Deliveries,MFGITM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/MFGITM.htm,MFGITM,MFI,Work orders - products,Manufacturing,
Sales,Sales Deliveries,SDELIVERY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERY.htm,SDELIVERY,SDH,Delivery header,Sales,
Sales,Sales Deliveries,SINVOICEV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICEV.htm,SINVOICEV,SIV,Costing sales invoice,Sales,
Sales,Sales Deliveries,SORDER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDER.htm,SORDER,SOH,Sales orders - header,Sales,
Sales,Sales Deliveries,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Sales Deliveries,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Sales Deliveries,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Sales Deliveries,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Sales Deliveries,BPARTNER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPARTNER.htm,BPARTNER,BPR,Business partner,Common Data,
Sales,Sales Deliveries,SALESREP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SALESREP.htm,SALESREP,REP,Sales rep,Common Data,
Sales,Sales Deliveries,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Sales,Sales Deliveries,TABMODELIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABMODELIV.htm,TABMODELIV,TMD,Delivery mode table,Common Data,
Sales,Sales Deliveries,SPACK.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPACK.htm,SPACK,SPH,Delivery package,Stock,
Sales,Sales Deliveries,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Sales Deliveries,TABVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABVAT.htm,TABVAT,TVT,Tax code table,Common Data,
Sales,Sales Deliveries,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Sales Deliveries,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Sales,Sales Deliveries,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Sales Deliveries,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Sales Deliveries,SPACKD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPACKD.htm,SPACKD,SPD,Delivery package detail,Stock,
Sales,Sales Deliveries,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Sales,Sales Deliveries,TABPACKAGE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPACKAGE.htm,TABPACKAGE,TPA,Packaging table,Common Data,
Sales,Sales Deliveries,SORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERQ.htm,SORDERQ,SOQ,Sales orders - quantities,Sales,
Sales,Sales Deliveries,STOLOC.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOLOC.htm,STOLOC,STC,Locations,Stock,
Sales,Sales Deliveries,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Sales Invoice,SVCRVAT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRVAT.htm,SVCRVAT,SVV,Sales document - tax,Sales,
Sales,Sales Invoice,SVCRFOOT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SVCRFOOT.htm,SVCRFOOT,SVF,Sales document - footer el.,Sales,
Sales,Sales Invoice,CPTANALIN.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CPTANALIN.htm,CPTANALIN,CAL,Analytical accounting lines,Common Data,
Sales,Sales Invoice,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Sales Invoice,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Sales Invoice,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Sales Invoice,GLED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GLED.htm,GLED,LED,Ledger,Common Data,
Sales,Sales Invoice,GDIE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GDIE.htm,GDIE,DIE,Dimension types,Common Data,
Sales,Sales Invoice,PINVOICED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PINVOICED.htm,PINVOICED,PID,Purchase invoice detail,Purchasing,
Sales,Sales Invoice,PINVOICE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PINVOICE.htm,PINVOICE,PIH,Purchase invoices,Common Data,
Sales,Sales Invoice,SCHGH.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SCHGH.htm,SCHGH,SGH,Stock change header,Stock,
Sales,Sales Invoice,SERREQUEST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SERREQUEST.htm,SERREQUEST,SRE,Service requests,Common Data,
Sales,Sales Invoice,STOJOU.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/STOJOU.htm,STOJOU,STJ,Stock journal,Stock,
Sales,Sales Invoice,TABPAYTERM.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABPAYTERM.htm,TABPAYTERM,TPT,Payment term table,Common Data,
Sales,Sales Invoice,GTYPACCENT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GTYPACCENT.htm,GTYPACCENT,GTE,Document types,Common Data,
Sales,Sales Invoice,GJOURNAL.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GJOURNAL.htm,GJOURNAL,JOU,Journal codes,Financials,
Sales,Sales Invoice,FACTOR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACTOR.htm,FACTOR,FCT,Factors,Common Data,
Sales,Sales Invoice,TABSIVTYP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABSIVTYP.htm,TABSIVTYP,TSV,Customer invoice type table,Common Data,
Sales,Sales Invoice,BPDLVCUST.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPDLVCUST.htm,BPDLVCUST,BPD,Ship-to customer,Common Data,
Sales,Sales Invoice,SINVOICE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICE.htm,SINVOICE,SIH,Sales invoices,Common Data,
Sales,Sales Invoice,SINVOICEV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICEV.htm,SINVOICEV,SIV,Costing sales invoice,Sales,
Sales,Sales Invoice,BPCUSTOMER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCUSTOMER.htm,BPCUSTOMER,BPC,Customers,Common Data,
Sales,Sales Invoice,TABDEPAGIO.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABDEPAGIO.htm,TABDEPAGIO,TDA,Early discount/late charge table,Common Data,
Sales,Sales Invoice,FACILITY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/FACILITY.htm,FACILITY,FCY,Sites,Supervisor,
Sales,Sales Invoice,TABCUR.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABCUR.htm,TABCUR,TCU,Currency table,Supervisor,
Sales,Sales Invoice,GACCDUDATE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCDUDATE.htm,GACCDUDATE,DUD,Open items,Common Data,
Sales,Sales Invoice,ATABDIV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ATABDIV.htm,ATABDIV,ADI,Miscellaneous tables,Supervisor,
Sales,Sales Invoice,SQUOTE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SQUOTE.htm,SQUOTE,SQH,Quote header,Sales,
Sales,Sales Invoice,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Sales Invoice,SPREASON.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SPREASON.htm,SPREASON,SPR,Sales price list reasons,Common Data,
Sales,Sales Invoice,TABUNIT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/TABUNIT.htm,TABUNIT,TUN,Table of units of measure,Supervisor,
Sales,Sales Invoice,SINVOICED.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SINVOICED.htm,SINVOICED,SID,Sales invoice detail,Sales,
Sales,Sales Invoice,ITMSALES.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/ITMSALES.htm,ITMSALES,ITS,Products - sales,Common Data,
Sales,Sales Invoice,SORDERQ.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SORDERQ.htm,SORDERQ,SOQ,Sales orders - quantities,Sales,
Sales,Sales Invoice,SRETURND.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SRETURND.htm,SRETURND,SRD,Sales return detail,Sales,
Sales,Sales Invoice,CONTSERV.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CONTSERV.htm,CONTSERV,CON,Service contract,Common Data,
Sales,Sales Invoice,SDELIVERYD.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SDELIVERYD.htm,SDELIVERYD,SDD,Delivery detail,Sales,
Sales,Sales Invoice,GACCOUNT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GACCOUNT.htm,GACCOUNT,GAC,Accounts,Common Data,
Sales,Sales Invoice,SALESREP.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/SALESREP.htm,SALESREP,REP,Sales rep,Common Data,
Sales,Sales Returns,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
Sales,Sales Returns,COMPANY.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/COMPANY.htm,COMPANY,CPY,Company,Supervisor,
Sales,Sales Returns,GDIE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/GDIE.htm,GDIE,DIE,Dimension types,Common Data,
Sales,Sales Returns,CACCE.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/CACCE.htm,CACCE,CCE,Dimensions,Common Data,
Sales,Sales Returns,PRICSTRUCT.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/PRICSTRUCT.htm,PRICSTRUCT,PRS,Price structure (cust/supp),Common Data,
Sales,Sales Returns,BPCARRIER.htm,https://online-help.sageerpx3.com/erp/12/wp-static-content/static-pages/en_US/MCD/BPCARRIER.htm,BPCARRIER,BPT,Carriers,Common Data,
